invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
1748,M026,Denton,Fashion accessories,$52,2.0,03/05/25,8:59:00,Ewallet,9.0,0.48
1749,M076,Huntsville,Home and lifestyle,$57,1.0,17/09/25,14:27:00,Ewallet,9.0,0.33
1750,M052,Mansfield,Fashion accessories,$30,3.0,27/07/25,13:12:00,Ewallet,9.0,0.57
1751,M096,Eagle Pass,Home and lifestyle,$74,3.0,05/11/25,19:28:00,Ewallet,4.0,0.33
1752,M080,Nacogdoches,Fashion accessories,$76,1.0,08/08/25,6:21:00,Ewallet,9.0,0.33
1753,M052,Mansfield,Home and lifestyle,$47,3.0,06/10/25,6:54:00,Ewallet,8.0,0.57
1754,M071,Lufkin,Fashion accessories,$26,3.0,27/02/25,6:04:00,Ewallet,9.0,0.33
1755,M047,Flower Mound,Home and lifestyle,$25,1.0,22/05/25,8:37:00,Ewallet,9.0,0.48
1756,M040,Edinburg,Fashion accessories,$73,1.0,05/05/25,16:07:00,Ewallet,9.0,0.48
1757,M081,Friendswood,Home and lifestyle,$28,1.0,16/12/25,12:03:00,Ewallet,4.0,0.33
1758,M072,Lancaster,Fashion accessories,$59,1.0,16/02/25,9:16:00,Ewallet,8.0,0.33
1759,M026,Denton,Home and lifestyle,$68,2.0,18/01/25,11:38:00,Ewallet,8.0,0.48
1760,M093,Angleton,Fashion accessories,$35,3.0,13/04/25,7:30:00,Ewallet,4.0,0.33
1761,M077,Coppell,Home and lifestyle,$38,3.0,03/06/25,8:05:00,Ewallet,8.0,0.33
1762,M091,Little Elm,Fashion accessories,$25,2.0,23/11/25,11:26:00,Ewallet,6.0,0.33
1763,M008,Corpus Christi,Home and lifestyle,$47,2.0,12/07/25,14:18:00,Ewallet,4.0,0.48
1764,M092,Lake Jackson,Fashion accessories,$34,2.0,18/10/25,19:54:00,Ewallet,6.0,0.33
1765,M079,La Porte,Home and lifestyle,$70,2.0,14/04/25,10:23:00,Ewallet,4.0,0.33
1766,M085,Kerrville,Fashion accessories,$75,2.0,28/02/25,9:19:00,Ewallet,8.0,0.33
1767,M083,Farmers Branch,Home and lifestyle,$57,1.0,30/01/25,14:17:00,Ewallet,6.0,0.33
1768,M100,Canyon,Fashion accessories,$83,1.0,08/12/25,21:26:00,Ewallet,6.0,0.18
1769,M021,McAllen,Home and lifestyle,$21,1.0,04/03/25,13:31:00,Ewallet,4.0,0.48
1770,M016,Brownsville,Fashion accessories,$61,2.0,29/11/25,20:59:00,Ewallet,9.0,0.48
1771,M037,League City,Home and lifestyle,$38,2.0,02/02/25,13:11:00,Ewallet,7.0,0.48
1772,M053,Conroe,Fashion accessories,$72,2.0,29/01/25,8:40:00,Ewallet,8.0,0.57
1773,M039,Longview,Home and lifestyle,$67,3.0,14/06/25,17:10:00,Ewallet,7.0,0.48
1774,M068,Burleson,Fashion accessories,$77,3.0,06/12/25,7:07:00,Ewallet,7.0,0.33
1775,M044,Pharr,Home and lifestyle,$32,3.0,01/04/25,16:10:00,Ewallet,6.0,0.48
1776,M071,Lufkin,Fashion accessories,$84,3.0,24/02/25,13:58:00,Ewallet,8.0,0.33
1777,M004,Austin,Home and lifestyle,$73,3.0,30/07/25,21:22:00,Ewallet,7.0,0.48
1778,M083,Farmers Branch,Fashion accessories,$71,3.0,29/12/25,17:31:00,Ewallet,5.0,0.33
1779,M044,Pharr,Home and lifestyle,$42,1.0,02/04/25,13:13:00,Ewallet,6.0,0.48
1780,M042,Bryan,Fashion accessories,$55,2.0,26/08/25,9:16:00,Ewallet,9.0,0.48
1781,M016,Brownsville,Home and lifestyle,$68,1.0,10/12/25,18:50:00,Ewallet,7.0,0.48
1782,M059,Pflugerville,Fashion accessories,$40,2.0,03/10/25,20:08:00,Ewallet,6.0,0.33
1783,M047,Flower Mound,Home and lifestyle,$72,3.0,31/10/25,21:50:00,Ewallet,6.0,0.48
1784,M036,Allen,Fashion accessories,$53,1.0,30/11/25,9:30:00,Ewallet,7.0,0.48
1785,M044,Pharr,Home and lifestyle,$16,3.0,23/05/25,6:16:00,Ewallet,5.0,0.48
1786,M096,Eagle Pass,Fashion accessories,$29,1.0,27/01/25,14:50:00,Ewallet,6.0,0.18
1787,M090,Brownwood,Home and lifestyle,$24,1.0,14/03/25,17:14:00,Ewallet,7.0,0.33
1788,M097,Alice,Fashion accessories,$43,1.0,30/10/25,12:15:00,Ewallet,8.0,0.18
1789,M008,Corpus Christi,Home and lifestyle,$75,3.0,25/03/25,7:45:00,Ewallet,8.0,0.48
1790,M024,Carrollton,Fashion accessories,$59,2.0,25/05/25,22:58:00,Ewallet,8.0,0.48
1791,M010,Laredo,Home and lifestyle,$28,1.0,25/11/25,18:20:00,Ewallet,8.0,0.48
1792,M009,Plano,Fashion accessories,$16,1.0,23/01/25,18:19:00,Ewallet,9.0,0.48
1793,M085,Kerrville,Home and lifestyle,$19,1.0,04/06/25,20:16:00,Ewallet,5.0,0.33
1794,M024,Carrollton,Fashion accessories,$75,2.0,11/07/25,8:01:00,Ewallet,6.0,0.48
1795,M079,La Porte,Home and lifestyle,$27,3.0,26/08/25,11:24:00,Ewallet,7.0,0.33
1796,M096,Eagle Pass,Fashion accessories,$75,3.0,06/05/25,14:27:00,Ewallet,6.0,0.18
1797,M091,Little Elm,Home and lifestyle,$24,2.0,27/08/25,18:13:00,Ewallet,7.0,0.33
1798,M011,Lubbock,Fashion accessories,$33,3.0,24/07/25,10:27:00,Ewallet,7.0,0.48
1799,M027,Abilene,Home and lifestyle,$74,1.0,27/09/25,12:39:00,Ewallet,6.0,0.48
1800,M036,Allen,Fashion accessories,$77,2.0,17/06/25,6:08:00,Ewallet,6.0,0.48
1801,M047,Flower Mound,Home and lifestyle,$61,2.0,29/08/25,11:29:00,Ewallet,6.0,0.48
1802,M030,Richardson,Fashion accessories,$28,3.0,18/01/25,10:03:00,Ewallet,8.0,0.48
1803,M006,El Paso,Home and lifestyle,$45,3.0,21/12/25,9:43:00,Ewallet,6.0,0.48
1804,M042,Bryan,Fashion accessories,$40,1.0,19/03/25,16:51:00,Ewallet,7.0,0.48
1805,M077,Coppell,Home and lifestyle,$16,1.0,27/12/25,19:49:00,Ewallet,5.0,0.33
1806,M043,Baytown,Fashion accessories,$44,2.0,12/08/25,12:26:00,Ewallet,7.0,0.48
1807,M062,Galveston,Home and lifestyle,$49,1.0,14/03/25,10:44:00,Ewallet,9.0,0.33
1808,M024,Carrollton,Fashion accessories,$74,3.0,22/06/25,7:04:00,Ewallet,8.0,0.48
1809,M008,Corpus Christi,Home and lifestyle,$23,1.0,05/12/25,17:04:00,Ewallet,5.0,0.48
1810,M076,Huntsville,Fashion accessories,$46,3.0,12/11/25,19:23:00,Ewallet,7.0,0.33
1811,M041,Mission,Home and lifestyle,$47,3.0,09/05/25,18:54:00,Ewallet,7.0,0.48
1812,M081,Friendswood,Fashion accessories,$58,1.0,02/07/25,19:15:00,Ewallet,5.0,0.33
1813,M044,Pharr,Home and lifestyle,$77,1.0,01/06/25,8:04:00,Ewallet,8.0,0.48
1814,M047,Flower Mound,Fashion accessories,$26,2.0,19/09/25,20:21:00,Ewallet,5.0,0.48
1815,M036,Allen,Home and lifestyle,$24,1.0,09/10/25,6:11:00,Ewallet,8.0,0.48
1816,M097,Alice,Fashion accessories,$46,2.0,20/04/25,7:10:00,Ewallet,6.0,0.18
1817,M076,Huntsville,Home and lifestyle,$15,3.0,04/11/25,15:12:00,Ewallet,9.0,0.33
1818,M070,Hurst,Fashion accessories,$27,1.0,01/06/25,10:14:00,Ewallet,4.0,0.33
1819,M031,Lewisville,Home and lifestyle,$68,2.0,20/12/25,9:25:00,Ewallet,6.0,0.48
1820,M009,Plano,Fashion accessories,$64,2.0,16/03/25,13:36:00,Ewallet,5.0,0.48
1821,M091,Little Elm,Home and lifestyle,$40,3.0,10/03/25,8:54:00,Ewallet,7.0,0.33
1822,M048,Harlingen,Fashion accessories,$15,3.0,20/04/25,16:05:00,Ewallet,4.0,0.48
1823,M042,Bryan,Home and lifestyle,$73,3.0,08/02/25,17:16:00,Ewallet,5.0,0.48
1824,M097,Alice,Fashion accessories,$45,2.0,25/05/25,19:00:00,Ewallet,8.0,0.18
1825,M005,Fort Worth,Home and lifestyle,$44,3.0,26/02/25,18:32:00,Ewallet,9.0,0.48
1826,M016,Brownsville,Fashion accessories,$56,2.0,28/07/25,16:20:00,Ewallet,8.0,0.48
1827,M026,Denton,Home and lifestyle,$17,1.0,11/01/25,6:59:00,Ewallet,5.0,0.48
1828,M002,Dallas,Fashion accessories,$38,3.0,25/06/25,18:43:00,Ewallet,7.0,0.36
1829,M063,Georgetown,Home and lifestyle,$73,3.0,25/12/25,7:31:00,Ewallet,7.0,0.33
1830,M001,Houston,Fashion accessories,$30,1.0,27/01/25,19:13:00,Ewallet,5.0,0.36
1831,M008,Corpus Christi,Home and lifestyle,$76,1.0,20/01/25,15:44:00,Ewallet,4.0,0.48
1832,M053,Conroe,Fashion accessories,$75,2.0,17/11/25,20:39:00,Ewallet,9.0,0.57
1833,M076,Huntsville,Home and lifestyle,$42,1.0,04/03/25,7:03:00,Ewallet,5.0,0.33
1834,M027,Abilene,Fashion accessories,$81,3.0,17/01/25,9:32:00,Ewallet,8.0,0.48
1835,M034,College Station,Home and lifestyle,$39,3.0,27/01/25,8:56:00,Ewallet,9.0,0.48
1836,M072,Lancaster,Fashion accessories,$70,2.0,19/09/25,8:48:00,Ewallet,8.0,0.33
1837,M083,Farmers Branch,Home and lifestyle,$33,2.0,29/08/25,13:30:00,Ewallet,9.0,0.33
1838,M016,Brownsville,Fashion accessories,$46,1.0,21/05/25,20:26:00,Ewallet,7.0,0.48
1839,M019,Pasadena,Home and lifestyle,$28,2.0,07/09/25,16:06:00,Ewallet,7.0,0.48
1840,M080,Nacogdoches,Fashion accessories,$80,2.0,22/02/25,22:13:00,Ewallet,8.0,0.33
1841,M015,Grand Prairie,Home and lifestyle,$24,2.0,28/07/25,11:58:00,Ewallet,6.0,0.48
1842,M058,Port Arthur,Fashion accessories,$59,3.0,04/04/25,6:34:00,Ewallet,9.0,0.33
1843,M066,Grapevine,Home and lifestyle,$72,2.0,13/07/25,13:09:00,Ewallet,4.0,0.33
1844,M081,Friendswood,Fashion accessories,$36,2.0,26/07/25,16:36:00,Ewallet,7.0,0.33
1845,M028,Odessa,Home and lifestyle,$62,2.0,06/03/25,13:31:00,Ewallet,9.0,0.48
1846,M090,Brownwood,Fashion accessories,$79,1.0,29/09/25,9:44:00,Ewallet,8.0,0.33
1847,M036,Allen,Home and lifestyle,$61,1.0,24/01/25,9:08:00,Ewallet,4.0,0.48
1848,M031,Lewisville,Fashion accessories,$75,3.0,04/08/25,16:28:00,Ewallet,6.0,0.48
1849,M034,College Station,Home and lifestyle,$33,1.0,12/11/25,22:55:00,Ewallet,6.0,0.48
1850,M043,Baytown,Fashion accessories,$67,2.0,13/01/25,6:45:00,Ewallet,6.0,0.48
1851,M019,Pasadena,Home and lifestyle,$72,3.0,20/08/25,8:49:00,Ewallet,4.0,0.48
1852,M080,Nacogdoches,Fashion accessories,$75,1.0,14/11/25,8:15:00,Ewallet,7.0,0.33
1853,M043,Baytown,Home and lifestyle,$22,2.0,23/09/25,20:10:00,Ewallet,6.0,0.48
1854,M051,New Braunfels,Fashion accessories,$30,2.0,01/02/25,15:12:00,Ewallet,9.0,0.48
1855,M015,Grand Prairie,Home and lifestyle,$63,1.0,10/07/25,22:14:00,Ewallet,8.0,0.48
1856,M064,Bedford,Fashion accessories,$35,1.0,02/07/25,18:03:00,Ewallet,6.0,0.33
1857,M042,Bryan,Home and lifestyle,$38,2.0,19/10/25,19:37:00,Ewallet,6.0,0.48
1858,M010,Laredo,Fashion accessories,$17,2.0,27/09/25,17:46:00,Ewallet,6.0,0.48
1859,M081,Friendswood,Home and lifestyle,$57,1.0,12/11/25,19:04:00,Ewallet,6.0,0.33
1860,M061,Cedar Park,Fashion accessories,$18,2.0,27/04/25,17:58:00,Ewallet,5.0,0.33
1861,M052,Mansfield,Home and lifestyle,$57,1.0,26/09/25,7:55:00,Ewallet,6.0,0.57
1862,M098,Mineral Wells,Fashion accessories,$18,2.0,12/09/25,19:24:00,Ewallet,6.0,0.18
1863,M001,Houston,Home and lifestyle,$68,1.0,10/06/25,19:09:00,Ewallet,9.0,0.36
1864,M024,Carrollton,Fashion accessories,$80,1.0,24/09/25,17:47:00,Ewallet,8.0,0.48
1865,M045,Missouri City,Home and lifestyle,$72,3.0,05/04/25,13:24:00,Credit card,9.0,0.48
1866,M057,Euless,Fashion accessories,$63,3.0,21/05/25,10:05:00,Ewallet,4.0,0.33
1867,M092,Lake Jackson,Home and lifestyle,$37,2.0,13/02/25,9:01:00,Ewallet,4.0,0.33
1868,M064,Bedford,Fashion accessories,$23,2.0,12/05/25,12:08:00,Ewallet,8.0,0.33
1869,M041,Mission,Home and lifestyle,$31,3.0,28/05/25,10:40:00,Ewallet,4.0,0.48
1870,M048,Harlingen,Fashion accessories,$78,2.0,04/05/25,11:26:00,Ewallet,8.0,0.48
1871,M026,Denton,Home and lifestyle,$63,2.0,21/06/25,21:18:00,Ewallet,5.0,0.48
1872,M067,Haltom City,Fashion accessories,$40,2.0,10/05/25,9:26:00,Ewallet,7.0,0.33
1873,M013,Irving,Home and lifestyle,$17,3.0,15/02/25,9:05:00,Ewallet,9.0,0.48
1874,M004,Austin,Fashion accessories,$70,1.0,11/04/25,20:02:00,Ewallet,8.0,0.48
1875,M100,Canyon,Home and lifestyle,$43,3.0,19/10/25,8:11:00,Ewallet,9.0,0.18
1876,M005,Fort Worth,Fashion accessories,$37,3.0,26/08/25,19:21:00,Ewallet,7.0,0.48
1877,M020,Killeen,Home and lifestyle,$43,1.0,16/12/25,10:50:00,Ewallet,4.0,0.48
1878,M030,Richardson,Fashion accessories,$52,2.0,18/12/25,19:34:00,Ewallet,8.0,0.48
1879,M042,Bryan,Home and lifestyle,$78,2.0,16/11/25,13:57:00,Ewallet,6.0,0.48
1880,M090,Brownwood,Fashion accessories,$32,2.0,14/07/25,6:32:00,Ewallet,6.0,0.33
1881,M002,Dallas,Home and lifestyle,$27,3.0,06/11/25,14:37:00,Ewallet,6.0,0.36
1882,M027,Abilene,Fashion accessories,$26,2.0,07/05/25,14:02:00,Ewallet,5.0,0.48
1883,M028,Odessa,Home and lifestyle,$54,2.0,18/03/25,21:01:00,Ewallet,9.0,0.48
1884,M043,Baytown,Fashion accessories,$84,2.0,07/02/25,18:13:00,Ewallet,5.0,0.48
1885,M022,Mesquite,Home and lifestyle,$31,3.0,01/09/25,17:22:00,Ewallet,5.0,0.48
1886,M096,Eagle Pass,Fashion accessories,$31,3.0,17/09/25,11:16:00,Ewallet,8.0,0.18
1887,M040,Edinburg,Home and lifestyle,$80,3.0,16/09/25,11:19:00,Ewallet,5.0,0.48
1888,M097,Alice,Fashion accessories,$33,2.0,18/09/25,22:10:00,Ewallet,9.0,0.18
1889,M040,Edinburg,Home and lifestyle,$21,2.0,17/08/25,15:38:00,Ewallet,8.0,0.48
1890,M018,Frisco,Fashion accessories,$45,3.0,28/03/25,9:25:00,Ewallet,4.0,0.48
1891,M097,Alice,Home and lifestyle,$60,1.0,20/04/25,20:19:00,Ewallet,6.0,0.18
1892,M022,Mesquite,Fashion accessories,$24,1.0,28/12/25,7:05:00,Ewallet,6.0,0.48
1893,M024,Carrollton,Home and lifestyle,,,09/06/25,16:09:00,Ewallet,9.0,0.48
1894,M009,Plano,Fashion accessories,,,02/08/25,22:11:00,Ewallet,4.0,0.48
1895,M010,Laredo,Home and lifestyle,,,01/08/25,12:06:00,Ewallet,4.0,0.48
1896,M069,Rockwall,Fashion accessories,,,21/07/25,15:49:00,Ewallet,4.0,0.33
1897,M093,Angleton,Home and lifestyle,,,15/05/25,12:36:00,Ewallet,9.0,0.33
1898,M098,Mineral Wells,Fashion accessories,,,01/11/25,10:08:00,Ewallet,4.0,0.18
1899,M009,Plano,Home and lifestyle,,,01/10/25,13:05:00,Ewallet,6.0,0.48
1900,M071,Lufkin,Fashion accessories,,,19/05/25,8:36:00,Ewallet,7.0,0.33
1901,M090,Brownwood,Home and lifestyle,,,13/02/25,14:50:00,Ewallet,8.0,0.33
1902,M067,Haltom City,Fashion accessories,,,15/05/25,19:20:00,Ewallet,8.0,0.33
1903,M033,Pearland,Home and lifestyle,,,28/08/25,15:37:00,Ewallet,4.0,0.48
1904,M018,Frisco,Fashion accessories,,,21/04/25,18:30:00,Ewallet,4.0,0.48
1905,M076,Huntsville,Home and lifestyle,,,02/03/25,14:33:00,Ewallet,4.0,0.33
1906,M010,Laredo,Fashion accessories,,,20/08/25,14:25:00,Ewallet,5.0,0.48
1907,M030,Richardson,Home and lifestyle,,,14/12/25,18:12:00,Ewallet,8.0,0.48
1908,M001,Houston,Fashion accessories,,,09/08/25,12:46:00,Ewallet,9.0,0.36
1909,M096,Eagle Pass,Home and lifestyle,,,23/11/25,18:26:00,Ewallet,9.0,0.33
1910,M085,Kerrville,Fashion accessories,,,24/08/25,11:53:00,Ewallet,4.0,0.33
1911,M040,Edinburg,Home and lifestyle,,,27/07/25,21:38:00,Ewallet,9.0,0.48
1912,M080,Nacogdoches,Fashion accessories,,,15/10/25,8:01:00,Ewallet,7.0,0.33
1913,M068,Burleson,Home and lifestyle,,,31/07/25,9:20:00,Ewallet,6.0,0.33
1914,M048,Harlingen,Fashion accessories,,,28/02/25,18:47:00,Ewallet,7.0,0.48
1915,M018,Frisco,Home and lifestyle,,,19/04/25,16:12:00,Ewallet,7.0,0.48
1916,M015,Grand Prairie,Fashion accessories,,,11/08/25,21:28:00,Ewallet,5.0,0.48
1917,M041,Mission,Home and lifestyle,,,25/06/25,13:15:00,Ewallet,6.0,0.48
1918,M045,Missouri City,Fashion accessories,,,11/01/25,10:27:00,Credit card,5.0,0.48
1919,M011,Lubbock,Home and lifestyle,,,01/08/25,14:40:00,Ewallet,8.0,0.48
1920,M052,Mansfield,Fashion accessories,,,09/04/25,12:04:00,Ewallet,5.0,0.57
1921,M022,Mesquite,Home and lifestyle,,,21/03/25,18:16:00,Ewallet,6.0,0.48
1922,M024,Carrollton,Fashion accessories,,,16/03/25,15:39:00,Ewallet,8.0,0.48
1923,M070,Hurst,Home and lifestyle,,,30/10/25,18:39:00,Ewallet,5.0,0.33
1924,M077,Coppell,Fashion accessories,$72,3.0,29/08/25,16:13:00,Ewallet,8.0,0.33
1925,M037,League City,Home and lifestyle,$71,2.0,14/03/25,8:00:00,Ewallet,9.0,0.48
1926,M081,Friendswood,Fashion accessories,$69,3.0,27/03/25,14:56:00,Ewallet,8.0,0.33
1927,M028,Odessa,Home and lifestyle,$49,3.0,13/10/25,6:07:00,Ewallet,4.0,0.48
1928,M033,Pearland,Fashion accessories,$25,1.0,26/10/25,6:49:00,Ewallet,9.0,0.48
1929,M039,Longview,Home and lifestyle,$41,1.0,03/03/25,9:07:00,Ewallet,4.0,0.48
1930,M033,Pearland,Fashion accessories,$68,3.0,19/09/25,9:19:00,Ewallet,5.0,0.48
1931,M088,Cleburne,Home and lifestyle,$39,1.0,15/02/25,21:04:00,Ewallet,6.0,0.33
1932,M020,Killeen,Fashion accessories,$63,3.0,29/11/25,16:09:00,Ewallet,6.0,0.48
1933,M085,Kerrville,Home and lifestyle,$75,1.0,28/05/25,20:11:00,Ewallet,6.0,0.33
1934,M005,Fort Worth,Fashion accessories,$57,3.0,09/08/25,12:03:00,Ewallet,8.0,0.48
1935,M004,Austin,Home and lifestyle,$62,2.0,26/10/25,7:52:00,Ewallet,5.0,0.48
1936,M072,Lancaster,Fashion accessories,$19,2.0,12/01/25,10:38:00,Ewallet,6.0,0.33
1937,M020,Killeen,Home and lifestyle,$63,3.0,30/07/25,18:46:00,Ewallet,8.0,0.48
1938,M063,Georgetown,Fashion accessories,$36,3.0,25/02/25,6:51:00,Ewallet,5.0,0.33
1939,M024,Carrollton,Home and lifestyle,$55,3.0,18/09/25,7:30:00,Ewallet,7.0,0.48
1940,M009,Plano,Fashion accessories,$48,3.0,20/08/25,16:04:00,Ewallet,8.0,0.48
1941,M078,Del Rio,Home and lifestyle,$74,3.0,18/03/25,17:32:00,Ewallet,5.0,0.33
1942,M005,Fort Worth,Fashion accessories,$45,1.0,20/07/25,19:40:00,Ewallet,6.0,0.48
1943,M030,Richardson,Home and lifestyle,$72,1.0,25/01/25,21:14:00,Ewallet,7.0,0.48
1944,M012,Garland,Fashion accessories,$65,3.0,09/07/25,21:01:00,Ewallet,6.0,0.48
1945,M057,Euless,Home and lifestyle,$34,1.0,30/07/25,8:25:00,Ewallet,6.0,0.33
1946,M036,Allen,Fashion accessories,$40,2.0,04/12/25,23:00:00,Ewallet,8.0,0.48
1947,M033,Pearland,Home and lifestyle,$24,1.0,07/04/25,7:10:00,Ewallet,7.0,0.48
1948,M062,Galveston,Fashion accessories,$68,2.0,20/09/25,9:54:00,Ewallet,8.0,0.33
1949,M013,Irving,Home and lifestyle,$22,1.0,28/12/25,7:30:00,Ewallet,6.0,0.48
1950,M012,Garland,Fashion accessories,$40,2.0,12/10/25,19:03:00,Ewallet,4.0,0.48
1951,M006,El Paso,Home and lifestyle,$44,3.0,24/03/25,17:40:00,Ewallet,4.0,0.48
1952,M001,Houston,Fashion accessories,$38,3.0,06/05/25,13:23:00,Ewallet,4.0,0.36
1953,M083,Farmers Branch,Home and lifestyle,$78,1.0,30/07/25,13:18:00,Ewallet,7.0,0.33
1954,M015,Grand Prairie,Fashion accessories,$75,2.0,23/05/25,7:06:00,Ewallet,7.0,0.48
1955,M010,Laredo,Home and lifestyle,$55,1.0,24/09/25,19:01:00,Ewallet,6.0,0.48
1956,M069,Rockwall,Fashion accessories,$42,2.0,02/01/25,15:05:00,Ewallet,6.0,0.33
1957,M063,Georgetown,Home and lifestyle,$22,3.0,20/07/25,10:36:00,Ewallet,9.0,0.33
1958,M045,Missouri City,Fashion accessories,$35,3.0,20/04/25,11:57:00,Credit card,4.0,0.48
1959,M002,Dallas,Home and lifestyle,$58,2.0,17/08/25,16:12:00,Ewallet,9.0,0.36
1960,M053,Conroe,Fashion accessories,$66,3.0,29/08/25,12:29:00,Ewallet,6.0,0.57
1961,M017,McKinney,Home and lifestyle,$66,3.0,05/11/25,20:46:00,Ewallet,6.0,0.48
1962,M008,Corpus Christi,Fashion accessories,$43,1.0,11/12/25,10:50:00,Ewallet,8.0,0.48
1963,M026,Denton,Home and lifestyle,$53,2.0,14/08/25,6:47:00,Ewallet,9.0,0.48
1964,M080,Nacogdoches,Fashion accessories,$47,3.0,18/09/25,22:33:00,Ewallet,5.0,0.33
1965,M012,Garland,Home and lifestyle,$78,1.0,18/12/25,6:45:00,Ewallet,7.0,0.48
1966,M043,Baytown,Fashion accessories,$34,2.0,23/05/25,12:21:00,Ewallet,6.0,0.48
1967,M002,Dallas,Home and lifestyle,$45,3.0,05/08/25,20:25:00,Ewallet,9.0,0.36
1968,M063,Georgetown,Fashion accessories,$41,1.0,25/10/25,6:26:00,Ewallet,4.0,0.33
1969,M042,Bryan,Home and lifestyle,$58,1.0,23/02/25,12:28:00,Ewallet,6.0,0.48
1970,M052,Mansfield,Fashion accessories,$75,3.0,25/07/25,9:12:00,Ewallet,5.0,0.57
1971,M096,Eagle Pass,Home and lifestyle,$66,1.0,06/10/25,19:30:00,Ewallet,7.0,0.33
1972,M069,Rockwall,Fashion accessories,$62,3.0,15/06/25,19:15:00,Ewallet,4.0,0.33
1973,M066,Grapevine,Home and lifestyle,$80,1.0,24/10/25,7:27:00,Ewallet,6.0,0.33
1974,M043,Baytown,Fashion accessories,$58,1.0,26/05/25,9:50:00,Ewallet,7.0,0.48
1975,M027,Abilene,Home and lifestyle,$52,3.0,01/12/25,21:41:00,Ewallet,6.0,0.48
1976,M080,Nacogdoches,Fashion accessories,$44,2.0,30/11/25,18:29:00,Ewallet,8.0,0.33
1977,M078,Del Rio,Home and lifestyle,$70,1.0,25/12/25,14:54:00,Ewallet,4.0,0.33
1978,M018,Frisco,Fashion accessories,$31,2.0,30/04/25,22:17:00,Ewallet,7.0,0.48
1979,M060,DeSoto,Home and lifestyle,$46,2.0,08/02/25,12:25:00,Ewallet,5.0,0.33
1980,M077,Coppell,Fashion accessories,$15,3.0,15/09/25,9:50:00,Ewallet,6.0,0.33
1981,M005,Fort Worth,Home and lifestyle,$50,1.0,04/03/25,17:18:00,Ewallet,7.0,0.48
1982,M026,Denton,Fashion accessories,$52,3.0,02/05/25,19:45:00,Ewallet,8.0,0.48
1983,M016,Brownsville,Home and lifestyle,$26,2.0,13/10/25,16:43:00,Ewallet,4.0,0.48
1984,M067,Haltom City,Fashion accessories,$80,1.0,01/12/25,10:09:00,Ewallet,8.0,0.33
1985,M049,North Richland Hills,Home and lifestyle,$58,1.0,10/05/25,14:47:00,Ewallet,4.0,0.48
1986,M088,Cleburne,Fashion accessories,$83,3.0,18/05/25,8:38:00,Ewallet,6.0,0.33
1987,M098,Mineral Wells,Home and lifestyle,$52,1.0,29/10/25,20:15:00,Ewallet,8.0,0.18
1988,M016,Brownsville,Fashion accessories,$64,1.0,25/08/25,13:05:00,Ewallet,7.0,0.48
1989,M088,Cleburne,Home and lifestyle,$55,1.0,26/05/25,14:54:00,Ewallet,8.0,0.33
1990,M033,Pearland,Fashion accessories,$29,2.0,28/02/25,9:22:00,Ewallet,9.0,0.48
1991,M036,Allen,Home and lifestyle,$66,3.0,30/06/25,19:17:00,Ewallet,8.0,0.48
1992,M067,Haltom City,Fashion accessories,$20,2.0,03/08/25,20:38:00,Ewallet,7.0,0.33
1993,M015,Grand Prairie,Home and lifestyle,$41,3.0,03/04/25,14:03:00,Ewallet,7.0,0.48
1994,M044,Pharr,Fashion accessories,$19,1.0,10/01/25,6:19:00,Ewallet,6.0,0.48
1995,M004,Austin,Home and lifestyle,$52,2.0,20/06/25,7:34:00,Ewallet,9.0,0.48
1996,M037,League City,Fashion accessories,$38,3.0,24/01/25,7:33:00,Ewallet,5.0,0.48
1997,M070,Hurst,Home and lifestyle,$65,3.0,17/04/25,8:09:00,Ewallet,8.0,0.33
1998,M016,Brownsville,Fashion accessories,$36,1.0,14/08/25,16:02:00,Ewallet,7.0,0.48
1999,M002,Dallas,Home and lifestyle,$82,3.0,17/12/25,9:24:00,Ewallet,4.0,0.36
2000,M004,Austin,Fashion accessories,$75,1.0,07/08/25,12:03:00,Ewallet,9.0,0.48
2001,M011,Lubbock,Home and lifestyle,$41,1.0,16/03/25,16:06:00,Ewallet,7.0,0.48
2002,M095,Big Spring,Fashion accessories,$31,2.0,23/12/25,6:47:00,Ewallet,8.0,0.33
2003,M066,Grapevine,Home and lifestyle,$62,3.0,24/07/25,22:29:00,Ewallet,6.0,0.33
2004,M005,Fort Worth,Fashion accessories,$26,2.0,02/11/25,14:51:00,Ewallet,5.0,0.48
2005,M053,Conroe,Home and lifestyle,$39,1.0,24/10/25,18:21:00,Ewallet,7.0,0.57
2006,M094,Alamo,Fashion accessories,$44,3.0,03/03/25,8:50:00,Ewallet,8.0,0.33
2007,M034,College Station,Home and lifestyle,$61,1.0,08/07/25,10:27:00,Ewallet,9.0,0.48
2008,M093,Angleton,Fashion accessories,$37,1.0,20/02/25,7:35:00,Ewallet,7.0,0.33
2009,M008,Corpus Christi,Home and lifestyle,$65,2.0,24/01/25,21:45:00,Ewallet,7.0,0.48
2010,M011,Lubbock,Fashion accessories,$17,2.0,21/10/25,15:23:00,Ewallet,8.0,0.48
2011,M053,Conroe,Home and lifestyle,$71,2.0,03/01/25,21:53:00,Ewallet,6.0,0.57
2012,M088,Cleburne,Fashion accessories,$84,2.0,04/10/25,21:21:00,Ewallet,6.0,0.33
